"","AMT","TIME","TFDS","DV"
"21764",200,9,1,86.99152128
"21765",200,10,2,58.31072829
"21766",200,11,3,39.80064182
"21767",200,12,4,30.55073973
"21768",200,13,5,25.22253611
"21769",200,14,6,21.65641296
"21770",200,15,7,18.99478116
"21771",200,16,0,16.86255432
"21772",200,17,1,91.56636304
"21773",200,18,2,62.44673404
"21774",200,19,3,43.5402359
"21775",200,20,4,33.93210235
"21776",200,21,5,28.28008929
"21777",200,22,6,24.4212254
"21778",200,23,7,21.49491465
"21779",200,24,0,19.12336603
"21780",200,25,1,93.61077253
"21781",200,26,2,64.29546119
"21782",200,27,3,45.21201408
"21783",200,28,4,35.44387
"21784",200,29,5,29.64716258
"21785",200,30,6,25.65745393
"21786",200,31,7,22.61282215
"21787",200,32,0,20.13427736
"21788",200,33,1,94.52492852
"21789",200,34,2,65.12212246
"21790",200,35,3,45.95955486
"21791",200,36,4,36.11986301
"21792",200,37,5,30.25845572
"21793",200,38,6,26.2102397
"21794",200,39,7,23.11270034
"21795",200,40,0,20.58631179
"21796",200,41,1,94.93369836
"21797",200,42,2,65.49176861
"21798",200,43,3,46.29382187
"21799",200,44,4,36.42213705
"21800",200,45,5,30.53179887
"21801",200,46,6,26.45742095
"21802",200,47,7,23.33622367
"21803",200,48,0,20.78844152
"21804",200,49,1,95.1164821
"21805",200,50,2,65.65705796
"21806",200,51,3,46.44329124
"21807",200,52,4,36.55730059
"21808",200,53,5,30.65402579
"21809",200,54,6,26.56794944
"21810",200,55,7,23.43617338
"21811",200,56,0,20.87882497
"21812",200,57,1,95.19821487
"21813",200,58,2,65.73096802
"21814",200,59,3,46.51012731
"21815",200,60,4,36.61773973
"21816",200,61,5,30.70868025
"21817",200,62,6,26.61737287
"21818",200,63,7,23.48086646
"21819",200,64,0,20.91924043
"21820",200,65,1,95.23476214
"21821",200,66,2,65.76401732
"21822",200,67,3,46.54001344
"21823",200,68,4,36.64476543
"21824",200,69,5,30.7331193
"21825",200,70,6,26.63947284
"21826",200,71,7,23.50085122
"21827",200,72,8,20.93731244
"21828",200,0,0,0
"21829",200,1,1,62.13524121
"21830",200,2,2,62.29597715
"21831",200,3,3,49.00870231
"21832",200,4,4,38.07779498
"21833",200,5,5,30.10764661
"21834",200,6,6,24.21213517
"21835",200,7,7,19.7026582
"21836",200,8,0,16.15236674
"21837",200,9,1,75.43552201
"21838",200,10,2,73.27559423
"21839",200,11,3,58.08555367
"21840",200,12,4,45.58760868
"21841",200,13,5,36.32368492
"21842",200,14,6,29.35852212
"21843",200,15,7,23.96401488
"21844",200,16,0,19.68114233
"21845",200,17,1,78.35776797
"21846",200,18,2,75.69561122
"21847",200,19,3,60.0896789
"21848",200,20,4,47.247325
"21849",200,21,5,37.69818336
"21850",200,22,6,30.49681854
"21851",200,23,7,24.9067005
"21852",200,24,0,20.46183231
"21853",200,25,1,79.0043006
"21854",200,26,2,76.23104078
"21855",200,27,3,60.53309786
"21856",200,28,4,47.6145449
"21857",200,29,5,38.00229859
"21858",200,30,6,30.74867328
"21859",200,31,7,25.11527542
"21860",200,32,0,20.6345648
"21861",200,33,1,79.14734998
"21862",200,34,2,76.34950793
"21863",200,35,3,60.63120711
"21864",200,36,4,47.69579463
"21865",200,37,5,38.069586
"21866",200,38,6,30.80439773
"21867",200,39,7,25.16142394
"21868",200,40,0,20.67278296
"21869",200,41,1,79.17900057
"21870",200,42,2,76.37571954
"21871",200,43,3,60.6529144
"21872",200,44,4,47.71377164
"21873",200,45,5,38.08447377
"21874",200,46,6,30.81672712
"21875",200,47,7,25.17163459
"21876",200,48,0,20.68123897
"21877",200,49,1,79.18600346
"21878",200,50,2,76.38151903
"21879",200,51,3,60.65771728
"21880",200,52,4,47.71774917
"21881",200,53,5,38.08776778
"21882",200,54,6,30.81945507
"21883",200,55,7,25.17389376
"21884",200,56,0,20.68310992
"21885",200,57,1,79.18755289
"21886",200,58,2,76.3828022
"21887",200,59,3,60.65877994
"21888",200,60,4,47.71862923
"21889",200,61,5,38.0884966
"21890",200,62,6,30.82005865
"21891",200,63,7,25.17439362
"21892",200,64,0,20.68352388
"21893",200,65,1,79.18789571
"21894",200,66,2,76.38308611
"21895",200,67,3,60.65901506
"21896",200,68,4,47.71882394
"21897",200,69,5,38.08865786
"21898",200,70,6,30.8201922
"21899",200,71,7,25.17450422
"21900",200,72,8,20.68361547
"21901",200,0,0,0
"21902",200,1,1,186.3955751
"21903",200,2,2,139.61521502
"21904",200,3,3,85.89389391
"21905",200,4,4,53.70512915
"21906",200,5,5,36.37040907
"21907",200,6,6,27.14558529
"21908",200,7,7,21.97923706
"21909",200,8,8,18.77879117
"21910",200,9,9,16.53940678
"21911",200,10,10,14.79661338
"21912",200,11,11,13.33859481
"21913",200,12,0,12.06743261
"21914",200,13,1,197.33106684
"21915",200,14,2,149.53241154
"21916",200,15,3,94.89067199
"21917",200,16,4,61.86815324
"21918",200,17,5,43.7774456
"21919",200,18,6,33.86684806
"21920",200,19,7,28.07829807
"21921",200,20,8,24.31328094
"21922",200,21,9,21.56159861
"21923",200,22,10,19.35393294
"21924",200,23,11,17.47407435
"21925",200,24,0,15.82011976
"21926",200,25,1,200.73639433
"21927",200,26,2,152.6225321
"21928",200,27,3,97.69476213
"21929",200,28,4,64.41268878
"21930",200,29,5,46.08645166
"21931",200,30,6,35.96212593
"21932",200,31,7,29.97963104
"21933",200,32,8,26.03862109
"21934",200,33,9,23.12723635
"21935",200,34,10,20.77465079
"21936",200,35,11,18.7632865
"21937",200,36,0,16.98999875
"21938",200,37,1,201.79798598
"21939",200,38,2,153.5858598
"21940",200,39,3,98.56892147
"21941",200,40,4,65.20593343
"21942",200,41,5,46.80627133
"21943",200,42,6,36.61531702
"21944",200,43,7,30.5723609
"21945",200,44,8,26.57648619
"21946",200,45,9,23.61531512
"21947",200,46,10,21.2175516
"21948",200,47,11,19.16519114
"21949",200,48,0,17.35470195
"21950",200,49,1,202.12893121
"21951",200,50,2,153.8861718
"21952",200,51,3,98.84143573
"21953",200,52,4,65.45322299
"21954",200,53,5,47.03067106
"21955",200,54,6,36.81894568
"21956",200,55,7,30.75714111
"21957",200,56,8,26.74416261
"21958",200,57,9,23.76747093
"21959",200,58,10,21.35562343
"21960",200,59,11,19.29048265
"21961",200,60,0,17.46839612
"21962",200,61,1,202.23210152
"21963",200,62,2,153.97979237
"21964",200,63,3,98.92639051
"21965",200,64,4,65.53031412
"21966",200,65,5,47.10062642
"21967",200,66,6,36.88242577
"21968",200,67,7,30.8147453
"21969",200,68,8,26.79643479
"21970",200,69,9,23.81490465
"21971",200,70,10,21.39866655
"21972",200,71,11,19.32954158
"21973",200,72,12,17.50383964
"21974",200,0,0,0
"21975",200,1,1,177.40580278
"21976",200,2,2,120.6372504
"21977",200,3,3,82.62491894
"21978",200,4,4,63.47877554
"21979",200,5,5,52.43196091
"21980",200,6,6,45.14694804
"21981",200,7,7,39.84201847
"21982",200,8,8,35.69802807
"21983",200,9,9,32.29516765
"21984",200,10,10,29.39937709
"21985",200,11,11,26.87195643
"21986",200,12,0,24.62676705
"21987",200,13,1,200.01382277
"21988",200,14,2,141.4152499
"21989",200,15,3,101.73492875
"21990",200,16,4,81.06300398
"21991",200,17,5,68.61719316
"21992",200,18,6,60.04745278
"21993",200,19,7,53.56154354
"21994",200,20,8,48.33123242
"21995",200,21,9,43.92869806
"21996",200,22,10,40.11271524
"21997",200,23,11,36.73811291
"21998",200,24,0,33.71286896
"21999",200,25,1,208.38162424
"22000",200,26,2,149.12158392
"22001",200,27,3,108.8321123
"22002",200,28,4,87.59920467
"22003",200,29,5,74.63676294
"22004",200,30,6,65.591233
"22005",200,31,7,58.66714445
"22006",200,32,8,53.0332898
"22007",200,33,9,48.25910902
"22008",200,34,10,44.10085516
"22009",200,35,11,40.41103498
"22010",200,36,0,37.0954879
"22011",200,37,1,211.49688541
"22012",200,38,2,151.99061902
"22013",200,39,3,111.47438277
"22014",200,40,4,90.03263372
"22015",200,41,5,76.87785713
"22016",200,42,6,67.65519421
"22017",200,43,7,60.56797304
"22018",200,44,8,54.78387955
"22019",200,45,9,49.8713346
"22020",200,46,10,45.58565268
"22021",200,47,11,41.77847619
"22022",200,48,0,38.35484846
"22023",200,49,1,212.65670788
"22024",200,50,2,153.05877074
"22025",200,51,3,112.45810928
"22026",200,52,4,90.93860786
"22027",200,53,5,77.71222433
"22028",200,54,6,68.42361421
"22029",200,55,7,61.27565819
"22030",200,56,8,55.43563026
"22031",200,57,9,50.47157184
"22032",200,58,10,46.13844802
"22033",200,59,11,42.28757935
"22034",200,60,0,38.82371282
"22035",200,61,1,213.08851385
"22036",200,62,2,153.45644738
"22037",200,63,3,112.82435411
"22038",200,64,4,91.27590521
"22039",200,65,5,78.02286218
"22040",200,66,6,68.70969967
"22041",200,67,7,61.53913186
"22042",200,68,8,55.67827933
"22043",200,69,9,50.69504227
"22044",200,70,10,46.34425566
"22045",200,71,11,42.47712024
"22046",200,72,12,38.99827267
"22047",200,0,0,0
"22048",200,1,1,221.10939542
"22049",200,2,2,152.28443684
"22050",200,3,3,106.92367616
"22051",200,4,4,83.6059473
"22052",200,5,5,68.84273802
"22053",200,6,6,57.87443517
"22054",200,7,7,49.04746543
"22055",200,8,8,41.70035012
"22056",200,9,9,35.50182287
"22057",200,10,10,30.24344544
"22058",200,11,11,25.77198877
"22059",200,12,0,21.96542414
"22060",200,13,1,239.83239986
"22061",200,14,2,168.24465751
"22062",200,15,3,120.52933875
"22063",200,16,4,95.20471378
"22064",200,17,5,78.73080276
"22065",200,18,6,66.30420374
"22066",200,19,7,56.23406091
"22067",200,20,8,47.82713818
"22068",200,21,9,40.7251101
"22069",200,22,10,34.6964781
"22070",200,23,11,29.56835813
"22071",200,24,0,25.20196759
"22072",200,25,1,242.59167297
"22073",200,26,2,170.59704093
"22074",200,27,3,122.53483406
"22075",200,28,4,96.91447422
"22076",200,29,5,80.18843824
"22077",200,30,6,67.54689324
"22078",200,31,7,57.29350087
"22079",200,32,8,48.73035099
"22080",200,33,9,41.49513334
"22081",200,34,10,35.35295218
"22082",200,35,11,30.12802725
"22083",200,36,0,25.67910679
"22084",200,37,1,242.99845229
"22085",200,38,2,170.94383577
"22086",200,39,3,122.83048984
"22087",200,40,4,97.16653203
"22088",200,41,5,80.4033271
"22089",200,42,6,67.73009417
"22090",200,43,7,57.44968664
"22091",200,44,8,48.86350529
"22092",200,45,9,41.60865245
"22093",200,46,10,35.44973154
"22094",200,47,11,30.21053533
"22095",200,48,0,25.74944807
"22096",200,49,1,243.0584209
"22097",200,50,2,170.9949613
"22098",200,51,3,122.8740763
"22099",200,52,4,97.20369114
"22100",200,53,5,80.43500666
"22101",200,54,6,67.7571022
"22102",200,55,7,57.47271201
"22103",200,56,8,48.8831353
"22104",200,57,9,41.62538778
"22105",200,58,10,35.46399904
"22106",200,59,11,30.22269892
"22107",200,60,0,25.759818
"22108",200,61,1,243.06726165
"22109",200,62,2,171.00249838
"22110",200,63,3,122.88050195
"22111",200,64,4,97.20916924
"22112",200,65,5,80.43967695
"22113",200,66,6,67.7610838
"22114",200,67,7,57.47610647
"22115",200,68,8,48.88602921
"22116",200,69,9,41.62785495
"22117",200,70,10,35.4661024
"22118",200,71,11,30.22449211
"22119",200,72,12,25.76134676
"22120",200,0,0,0
"22121",200,1,1,148.9078275
"22122",200,2,2,91.11329624
"22123",200,3,3,61.86569033
"22124",200,4,4,46.04247486
"22125",200,5,5,36.11036804
"22126",200,6,6,29.24574838
"22127",200,7,7,24.22277695
"22128",200,8,8,20.41215475
"22129",200,9,9,17.44345145
"22130",200,10,10,15.07869564
"22131",200,11,11,13.15736196
"22132",200,12,0,11.56818161
"22133",200,13,1,159.14050286
"22134",200,14,2,100.20801005
"22135",200,15,3,69.97929403
"22136",200,16,4,53.30188422
"22137",200,17,5,42.6201197
"22138",200,18,6,35.09335262
"22139",200,19,7,29.48254634
"22140",200,20,8,25.14797395
"22141",200,21,9,21.71080804
"22142",200,22,10,18.92619205
"22143",200,23,11,16.62786042
"22144",200,24,0,14.69968727
"22145",200,25,1,161.96685804
"22146",200,26,2,102.75945052
"22147",200,27,3,72.28290305
"22148",200,28,4,55.38196942
"22149",200,29,5,44.49853085
"22150",200,30,6,36.78975311
"22151",200,31,7,31.01464769
"22152",200,32,8,26.53174043
"22153",200,33,9,22.96063648
"22154",200,34,10,20.05507083
"22155",200,35,11,17.64751078
"22156",200,36,0,15.62068931
"22157",200,37,1,162.79876348
"22158",200,38,2,103.51088377
"22159",200,39,3,72.96165201
"22160",200,40,4,55.99506716
"22161",200,41,5,45.05232912
"22162",200,42,6,37.28998858
"22163",200,43,7,31.4665017
"22164",200,44,8,26.93989285
"22165",200,45,9,23.32931434
"22166",200,46,10,20.38809218
"22167",200,47,11,17.9483243
"22168",200,48,0,15.89241006
"22169",200,49,1,163.04420522
"22170",200,50,2,103.73258808
"22171",200,51,3,73.16191465
"22172",200,52,4,56.17596184
"22173",200,53,5,45.21572899
"22174",200,54,6,37.43758563
"22175",200,55,7,31.59982426
"22176",200,56,8,27.06032145
"22177",200,57,9,23.43809599
"22178",200,58,10,20.4863533
"22179",200,59,11,18.03708234
"22180",200,60,0,15.9725841
"22181",200,61,1,163.11662543
"22182",200,62,2,103.79800436
"22183",200,63,3,73.22100437
"22184",200,64,4,56.22933685
"22185",200,65,5,45.26394198
"22186",200,66,6,37.48113582
"22187",200,67,7,31.63916261
"22188",200,68,8,27.0958553
"22189",200,69,9,23.47019328
"22190",200,70,10,20.51534637
"22191",200,71,11,18.06327143
"22192",200,72,12,15.99624038
"22193",200,0,0,0
"22194",200,1,1,84.46779315
"22195",200,2,2,47.28558135
"22196",200,3,3,30.5196245
"22197",200,4,4,22.1337126
"22198",200,5,5,17.32768602
"22199",200,6,6,14.1929954
"22200",200,7,7,11.92368589
"22201",200,8,8,10.15686314
"22202",200,9,9,8.71696912
"22203",200,10,10,7.51160084
"22204",200,11,11,6.48713162
"22205",200,12,0,5.60905544
"22206",200,13,1,89.32076109
"22207",200,14,2,51.48585647
"22208",200,15,3,34.15568526
"22209",200,16,4,25.28167679
"22210",200,17,5,20.0532294
"22211",200,18,6,16.55287507
"22212",200,19,7,13.96699444
"22213",200,20,8,11.92608398
"22214",200,21,9,10.24887583
"22215",200,22,10,8.83802916
"22216",200,23,11,7.63564457
"22217",200,24,0,6.60351783
"22218",200,25,1,90.18183618
"22219",200,26,2,52.23143568
"22220",200,27,3,34.80126013
"22221",200,28,4,25.84066091
"22222",200,29,5,20.53723718
"22223",200,30,6,16.97196306
"22224",200,31,7,14.32987033
"22225",200,32,8,12.24028747
"22226",200,33,9,10.52093533
"22227",200,34,10,9.07359742
"22228",200,35,11,7.83961616
"22229",200,36,0,6.78013079
"22230",200,37,1,90.33476011
"22231",200,38,2,52.36384799
"22232",200,39,3,34.91591203
"22233",200,40,4,25.93993459
"22234",200,41,5,20.62319532
"22235",200,42,6,17.04639168
"22236",200,43,7,14.39431586
"22237",200,44,8,12.29608895
"22238",200,45,9,10.56925218
"22239",200,46,10,9.11543355
"22240",200,47,11,7.87584082
"22241",200,48,0,6.81149665
"22242",200,49,1,90.36191888
"22243",200,50,2,52.38736397
"22244",200,51,3,34.93627382
"22245",200,52,4,25.95756526
"22246",200,53,5,20.6384612
"22247",200,54,6,17.05960995
"22248",200,55,7,14.40576117
"22249",200,56,8,12.3059991
"22250",200,57,9,10.57783309
"22251",200,58,10,9.12286351
"22252",200,59,11,7.8822742
"22253",200,60,0,6.81706713
"22254",200,61,1,90.36674219
"22255",200,62,2,52.39154033
"22256",200,63,3,34.93989
"22257",200,64,4,25.96069641
"22258",200,65,5,20.64117236
"22259",200,66,6,17.06195747
"22260",200,67,7,14.40779382
"22261",200,68,8,12.30775911
"22262",200,69,9,10.57935703
"22263",200,70,10,9.12418304
"22264",200,71,11,7.88341675
"22265",200,72,12,6.81805642
"22266",200,0,0,0
"22267",200,1,1,77.59854317
"22268",200,2,2,49.81376245
"22269",200,3,3,32.66844295
"22270",200,4,4,23.25108033
"22271",200,5,5,17.62249056
"22272",200,6,6,14.02436832
"22273",200,7,7,11.59814216
"22274",200,8,8,9.88257691
"22275",200,9,9,8.61332748
"22276",200,10,10,7.63280514
"22277",200,11,11,6.84477076
"22278",200,12,0,6.18944991
"22279",200,13,1,83.22769812
"22280",200,14,2,54.95348878
"22281",200,15,3,37.37379862
"22282",200,16,4,27.56650757
"22283",200,17,5,21.58507181
"22284",200,18,6,17.66589029
"22285",200,19,7,14.94642402
"22286",200,20,8,12.96234219
"22287",200,21,9,11.4467916
"22288",200,22,10,10.24008429
"22289",200,23,11,9.24417735
"22290",200,24,0,8.39771482
"22291",200,25,1,85.26014482
"22292",200,26,2,56.82417498
"22293",200,27,3,39.09563511
"22294",200,28,4,29.15136061
"22295",200,29,5,23.04385304
"22296",200,30,6,19.00863689
"22297",200,31,7,16.18237079
"22298",200,32,8,14.09998698
"22299",200,33,9,12.49395488
"22300",200,34,10,11.20396361
"22301",200,35,11,10.13139726
"22302",200,36,0,9.21437265
"22303",200,37,1,86.01185278
"22304",200,38,2,57.51609878
"22305",200,39,3,39.73252955
"22306",200,40,4,29.73760229
"22307",200,41,5,23.58347047
"22308",200,42,6,19.50533814
"22309",200,43,7,16.63956904
"22310",200,44,8,14.52082394
"22311",200,45,9,12.88132239
"22312",200,46,10,11.56052353
"22313",200,47,11,10.45959973
"22314",200,48,0,9.51647296
"22315",200,49,1,86.28992685
"22316",200,50,2,57.77205744
"22317",200,51,3,39.96813165
"22318",200,52,4,29.95446681
"22319",200,53,5,23.78308761
"22320",200,54,6,19.6890796
"22321",200,55,7,16.80869742
"22322",200,56,8,14.67650143
"22323",200,57,9,13.02461875
"22324",200,58,10,11.69242343
"22325",200,59,11,10.58100955
"22326",200,60,0,9.62822698
"22327",200,61,1,86.392793
"22328",200,62,2,57.86674258
"22329",200,63,3,40.05528642
"22330",200,64,4,30.0346901
"22331",200,65,5,23.85693069
"22332",200,66,6,19.75704989
"22333",200,67,7,16.87126199
"22334",200,68,8,14.7340902
"22335",200,69,9,13.07762744
"22336",200,70,10,11.74121631
"22337",200,71,11,10.6259219
"22338",200,72,12,9.66956742
"22339",200,0,0,0
"22340",200,1,1,63.94984389
"22341",200,2,2,60.93748818
"22342",200,3,3,44.12394661
"22343",200,4,4,31.9428446
"22344",200,5,5,24.22957426
"22345",200,6,6,19.31891057
"22346",200,7,7,16.05632709
"22347",200,8,8,13.76495086
"22348",200,9,9,12.05952562
"22349",200,10,10,10.72042872
"22350",200,11,11,9.62105532
"22351",200,12,0,8.68718703
"22352",200,13,1,71.82413923
"22353",200,14,2,68.09229909
"22354",200,15,3,50.63489558
"22355",200,16,4,37.87349234
"22356",200,17,5,29.63483261
"22357",200,18,6,24.24713409
"22358",200,19,7,20.55064299
"22359",200,20,8,17.86414506
"22360",200,21,9,15.79866569
"22361",200,22,10,14.13132723
"22362",200,23,11,12.7326331
"22363",200,24,0,11.52577084
"22364",200,25,1,74.41371423
"22365",200,26,2,70.45472836
"22366",200,27,3,52.79011424
"22367",200,28,4,39.8396812
"22368",200,29,5,31.4285746
"22369",200,30,6,25.88355585
"22370",200,31,7,22.04354344
"22371",200,32,8,19.22611227
"22372",200,33,9,17.04118338
"22373",200,34,10,15.26487178
"22374",200,35,11,13.76676195
"22375",200,36,0,12.46920314
"22376",200,37,1,75.27440441
"22377",200,38,2,71.2399332
"22378",200,39,3,53.50645406
"22379",200,40,4,40.49319569
"22380",200,41,5,32.02477376
"22381",200,42,6,26.42746642
"22382",200,43,7,22.53975129
"22383",200,44,8,19.67880109
"22384",200,45,9,17.45416993
"22385",200,46,10,15.64163807
"22386",200,47,11,14.11048462
"22387",200,48,0,12.78278023
"22388",200,49,1,75.56047977
"22389",200,50,2,71.50091883
"22390",200,51,3,53.74455041
"22391",200,52,4,40.71041022
"22392",200,53,5,32.22293788
"22393",200,54,6,26.6082509
